material_id,reduced_formula,chemical_system,num_sites,energy_above_hull
alex<agm002248446>,TmAl2Au,Al-Au-Tm,8,0.0
alex<agm001269675>,TmAlAu,Al-Au-Tm,3,0.0562997911111118
alex<agm003456930>,Tm(Al2Au)2,Al-Au-Tm,14,0.0635877823809494
alex<agm001215116>,Mn2GaIr,Ga-Ir-Mn,4,0.060736961038792
alex<agm003685440>,Rb(In2Ga)6,Ga-In-Rb,19,0.0775257242105262
alex<agm001095808>,Tm2CdPd,Cd-Pd-Tm,4,0.0654953962499993
alex<agm002306925>,Tm3CdPd2,Cd-Pd-Tm,6,0.0220519033333337
alex<agm003598950>,TmCdPd,Cd-Pd-Tm,6,0.0434363075000003
alex<agm003484619>,Na6Pd2Pb,Na-Pb-Pd,9,0.051347473392401
alex<agm003709599>,NaPdPb3,Na-Pb-Pd,20,0.0429095102142849
alex<agm003002036>,Na(PdPb)2,Na-Pb-Pd,10,0.0279599563333308
alex<agm003002035>,Na(PdPb)2,Na-Pb-Pd,10,0.0835342673333316
alex<agm001961247>,NaPdPb2,Na-Pb-Pd,4,0.09476359125
alex<agm003484620>,Na6PdPb2,Na-Pb-Pd,9,0.058398841410256
alex<agm001216460>,NaPd2Pb,Na-Pb-Pd,4,0.059869753750001
alex<agm001839037>,NaPdPb,Na-Pb-Pd,3,0.0562877149999998
alex<agm002225241>,NaPdPb,Na-Pb-Pd,12,0.0133889650000003
alex<agm003457009>,Na(PdPb2)2,Na-Pb-Pd,14,0.0496521035714279
alex<agm003711834>,Na3PdPb,Na-Pb-Pd,20,0.079713213461539
alex<agm003689189>,Na12CdHg6,Cd-Hg-Na,19,0.0329049466315789
alex<agm003303486>,Na2Cd3Hg2,Cd-Hg-Na,7,0.0368580303959337
alex<agm003542814>,Na3Cd3Hg,Cd-Hg-Na,14,0.0249249140714282
alex<agm003344065>,Na3Cd5Hg2,Cd-Hg-Na,20,0.070824530110486
alex<agm003577975>,Na6Cd3Hg,Cd-Hg-Na,20,0.0639464338222495
alex<agm001125523>,NaCdHg2,Cd-Hg-Na,4,0.0172919274999999
alex<agm003412234>,Na2CdHg3,Cd-Hg-Na,12,0.0708747433333334
alex<agm003536601>,NaCd2Hg9,Cd-Hg-Na,12,0.0513724494791668
alex<agm003681507>,NaCd5Hg8,Cd-Hg-Na,14,0.041721914285714
alex<agm003514963>,Na2CdHg8,Cd-Hg-Na,11,0.0157125809090906
alex<agm003567162>,Na5CdHg3,Cd-Hg-Na,18,0.0312971933888885
alex<agm003514967>,Na8Cd2Hg,Cd-Hg-Na,11,0.0191577255392594
alex<agm003550296>,NaCd3Hg4,Cd-Hg-Na,8,0.0630769124999999
alex<agm003689191>,Na12Cd6Hg,Cd-Hg-Na,19,0.0274797890249327
alex<agm003369484>,Na12Cd5Hg2,Cd-Hg-Na,19,0.0204824043293578
alex<agm003707603>,NaCd3Hg,Cd-Hg-Na,20,0.0473996504230768
alex<agm001125522>,Na2CdHg,Cd-Hg-Na,4,0.0367363996249998
alex<agm003320247>,Na2Cd2Hg7,Cd-Hg-Na,11,0.0625552513636363
alex<agm003665814>,NaCd4Hg7,Cd-Hg-Na,12,0.0469435054166668
alex<agm002172177>,BaSbO3,Ba-O-Sb,5,0.0783101280416724
alex<agm003664753>,Ba7Sb4O,Ba-O-Sb,12,0.0968189313333311
alex<agm003639437>,Sm5RuAu4,Au-Ru-Sm,10,0.0572622596874996
alex<agm003616521>,TlIn2Pb,In-Pb-Tl,4,0.0024259943749997
alex<agm003180367>,TlIn2Pb,In-Pb-Tl,4,0.0730966768750001
alex<agm003180370>,TlIn2Pb,In-Pb-Tl,4,0.0330324118749998
alex<agm003159670>,TlInPb,In-Pb-Tl,3,0.0556359058333324
alex<agm003772329>,TlIn6Pb,In-Pb-Tl,8,0.0468753509375003
alex<agm003410052>,TlIn3Pb2,In-Pb-Tl,12,0.082891801458333
alex<agm003576934>,Tl(InPb2)3,In-Pb-Tl,20,0.0855773519999991
alex<agm003365065>,Tl2In4Pb5,In-Pb-Tl,11,0.0989771930681815
alex<agm003466890>,TlIn2Pb5,In-Pb-Tl,16,0.0860608193749992
alex<agm003582814>,Tl7In3Pb,In-Pb-Tl,11,0.0733363196969696
alex<agm003559414>,Tl3InPb4,In-Pb-Tl,8,0.0871719410937497
alex<agm003192415>,Tl2InPb,In-Pb-Tl,4,0.0259607196874998
alex<agm003180360>,Tl2InPb,In-Pb-Tl,4,0.0494307721874998
alex<agm003180393>,TlInPb2,In-Pb-Tl,4,0.0524483984374994
alex<agm003180389>,TlInPb2,In-Pb-Tl,4,0.0248139884374993
alex<agm003584556>,Tl7InPb3,In-Pb-Tl,11,0.0938115824999994
alex<agm003444408>,Tl(InPb2)2,In-Pb-Tl,7,0.0744910728571408
alex<agm003648108>,TlIn4Pb5,In-Pb-Tl,10,0.0452115469999996
alex<agm003703303>,Tl12In7Pb,In-Pb-Tl,20,0.0588721759999999
alex<agm003386447>,Sr(MgTl5)2,Mg-Sr-Tl,13,0.0505329253846156
alex<agm003478242>,SrMg2Tl5,Mg-Sr-Tl,16,0.0836442681250004
alex<agm003694943>,Sr(MgTl)6,Mg-Sr-Tl,13,0.0312496855769222
alex<agm003192760>,Sr2MgTl,Mg-Sr-Tl,4,0.0283258334374996
alex<agm003648026>,SrMg4Tl5,Mg-Sr-Tl,10,0.0483869709999997
alex<agm002152128>,SmGe2Ir3,Ge-Ir-Sm,6,0.0931504554999973
alex<agm003623707>,Sm2GeIr,Ge-Ir-Sm,8,0.0551802097500004
alex<agm002176569>,NdIO,I-Nd-O,12,0.0405052916666672
alex<agm003402809>,Ba2HgGe2,Ba-Ge-Hg,10,0.0785024527500009
alex<agm002338774>,Ba(HgGe)2,Ba-Ge-Hg,5,0.0674117313750013
alex<agm003066826>,BaHgGe,Ba-Ge-Hg,6,0.0840488068750007
alex<agm005401257>,Rb(InAs)3,As-In-Rb,14,0.0517433503571433
alex<agm003701102>,Rb(Tl3Cl4)2,Cl-Rb-Tl,15,0.0845864924097283
alex<agm003424318>,RbTl2Cl3,Cl-Rb-Tl,12,0.0887788650000023
alex<agm002142945>,RbTlCl3,Cl-Rb-Tl,10,0.0018256002291692
alex<agm003058260>,RbTlCl3,Cl-Rb-Tl,10,0.0236879382291697
alex<agm003414869>,Rb2TlCl3,Cl-Rb-Tl,6,0.0
alex<agm003734862>,Sm4TlCd,Cd-Sm-Tl,12,0.096854315555555
alex<agm003412246>,Sm2TlCd3,Cd-Sm-Tl,12,0.0343488748333311
alex<agm003559557>,Ag3BiO4,Ag-Bi-O,8,0.0980320875000018
alex<agm003773808>,Ti6GeN,Ge-N-Ti,8,0.0981178804861109
alex<agm003659374>,Cs4NaF5,Cs-F-Na,10,0.0534059089999994
alex<agm003204335>,SrAgPt4,Ag-Pt-Sr,6,0.0196670222222259
alex<agm002222027>,Er(Mn2Sn3)2,Er-Mn-Sn,11,0.09962666742424
alex<agm003325672>,Cu2Ge2I7,Cu-Ge-I,11,0.0992876407954552
alex<agm002171878>,NaReO3,Na-O-Re,10,0.0380647647000023
alex<agm001030132>,POsSe,Os-P-Se,12,0.0
alex<agm003540029>,Ba2SrTl9,Ba-Sr-Tl,12,0.0634224875000009
alex<agm003439096>,BaSr3Tl2,Ba-Sr-Tl,6,0.0258231925000003
alex<agm003619394>,BaSr2Tl,Ba-Sr-Tl,8,0.0216895950416673
alex<agm003021276>,Ba2SrTl2,Ba-Sr-Tl,10,0.0277968805000003
alex<agm003628663>,Ho2CuGe,Cu-Ge-Ho,8,0.0695769812499991
alex<agm003329948>,Ho3Cu2Ge3,Cu-Ge-Ho,16,0.0886168049999911
alex<agm003380274>,Ho3(CuGe)4,Cu-Ge-Ho,11,0.0874735481818174
alex<agm003302152>,Er2Ni15Rh2,Er-Ni-Rh,19,0.0180661760526312
alex<agm002295828>,Er2NiRh2,Er-Ni-Rh,5,0.0836230589999988
alex<agm002167656>,ErNi3Rh2,Er-Ni-Rh,6,0.0745019958333328
alex<agm003586083>,Er3Ni8Rh,Er-Ni-Rh,12,0.0651693741666701
alex<agm003306374>,Mg2Ag3Au2,Ag-Au-Mg,7,0.0744012614285716
alex<agm003470803>,Mg2AgAu5,Ag-Au-Mg,8,0.0326487412916671
alex<agm003163438>,MgAgAu2,Ag-Au-Mg,4,0.0562157030833341
alex<agm003690558>,Mg(Ag2Au)6,Ag-Au-Mg,19,0.0952104951579007
alex<agm003551806>,MgAg4Au3,Ag-Au-Mg,8,0.0836258351666674
alex<agm003566367>,Mg3AgAu5,Ag-Au-Mg,18,0.0554072123703708
alex<agm002130052>,InSI,I-In-S,6,0.0207920658333331
alex<agm001265980>,InSI,I-In-S,3,0.0368624441666667
alex<agm002130053>,InSI,I-In-S,6,0.0281357391666663
alex<agm002141490>,CaLaIn2,Ca-In-La,4,0.0
alex<agm003177735>,CaLaIn2,Ca-In-La,4,0.0410653724999998
alex<agm003177712>,CaLaIn2,Ca-In-La,4,0.0191162849999999
alex<agm003173412>,CaLa2In,Ca-In-La,4,0.0923187475000002
alex<agm003340512>,Cs3(BO2)2,B-Cs-O,18,0.0948030320817379
alex<agm004814927>,Er4SiSbTe2,Er-Sb-Si-Te,8,0.0145268043750004
alex<agm005063765>,KSrGeI5,Ge-I-K-Sr,16,0.0656276025000011
alex<agm004706457>,K4Li(CrCl4)3,Cl-Cr-K-Li,20,0.0214624159999985
alex<agm004526826>,Ba2Zn3InSn4,Ba-In-Sn-Zn,10,0.0077241702500017
alex<agm004786184>,CdIn(AgTe2)2,Ag-Cd-In-Te,8,0.0321408567500003
alex<agm004963309>,SrTl2PbCl6,Cl-Pb-Sr-Tl,20,0.0062940055
alex<agm005092175>,KBaPrCl6,Ba-Cl-K-Pr,18,0.0457007511111111
alex<agm004512916>,Tb2MgGe3Pd4,Ge-Mg-Pd-Tb,10,0.0990564828333324
alex<agm004700880>,Pr3NdHo3Te8,Ho-Nd-Pr-Te,15,0.0031683472444443
alex<agm004734405>,Pr3Nd4HoTe8,Ho-Nd-Pr-Te,16,0.0021036534374987
alex<agm004616437>,Pr2Nd3HoTe6,Ho-Nd-Pr-Te,12,0.0070172970833395
alex<agm004918426>,TlSn4PbSe8,Pb-Se-Sn-Tl,14,0.0907816026339292
alex<agm004635146>,Tl3Sn(PbSe3)2,Pb-Se-Sn-Tl,12,0.0273322619791671
alex<agm004602666>,TlSn2(PbSe2)3,Pb-Se-Sn-Tl,12,0.0298587114062494
alex<agm005067903>,CsTbAgCl5,Ag-Cl-Cs-Tb,16,0.0125299598958319
alex<agm005073526>,CsTbAgCl6,Ag-Cl-Cs-Tb,9,0.0336096793055542
alex<agm004718000>,K4Tb3YSe8,K-Se-Tb-Y,16,0.0007983325000004
alex<agm004628514>,K3Tb(YSe3)2,K-Se-Tb-Y,12,0.0
alex<agm005012134>,Tb2HoCdC,C-Cd-Ho-Tb,5,0.0056263020000004
alex<agm001328563>,SrLuTlCd,Cd-Lu-Sr-Tl,4,0.0889764524999998
alex<agm002365010>,Sr2CrIrO6,Cr-Ir-O-Sr,10,0.0022845839999998
alex<agm005027019>,LaNd3DySc,Dy-La-Nd-Sc,12,0.0485864916666667
alex<agm004862753>,LaNd4Dy2Sc,Dy-La-Nd-Sc,8,0.0331396237499994
alex<agm004746820>,KZn2SbH2,H-K-Sb-Zn,12,0.0520090941666668
alex<agm004903655>,Pr2TlReO8,O-Pr-Re-Tl,12,0.0677916878935223
alex<agm004724294>,K4LaNd3Se8,K-La-Nd-Se,16,0.0011313656250004
alex<agm004633550>,Pr3Dy(YEr3)2,Dy-Er-Pr-Y,12,0.0299250220833329
alex<agm004558634>,Pr2Dy(YEr2)2,Dy-Er-Pr-Y,9,0.0047763639506168
alex<agm004633558>,Pr2Dy3YEr6,Dy-Er-Pr-Y,12,0.0274311410416663
alex<agm004633553>,Pr6Dy2YEr3,Dy-Er-Pr-Y,12,0.018405382708333
alex<agm004657986>,TbNd3(Ho3Er)2,Er-Ho-Nd-Tb,12,0.0245288452083345
alex<agm004657992>,TbNd2(Ho2Er)3,Er-Ho-Nd-Tb,12,0.0294679252083343
alex<agm004561773>,Tb4Nd2Ho2Er,Er-Ho-Nd-Tb,9,0.0957701113580249
alex<agm004946613>,CaLa(H3Ir)2,Ca-H-Ir-La,20,0.0736227169999974
alex<agm004821115>,Na2SmTeSe4,Na-Se-Sm-Te,16,0.0930523368055551
alex<agm004477516>,Cs2BaCrI6,Ba-Cr-Cs-I,10,0.0949045142500004
alex<agm004735346>,La8Co3AuCl4,Au-Cl-Co-La,16,0.0290417940000002
alex<agm005004759>,KTl2InPb,In-K-Pb-Tl,5,0.0512730475050893
alex<agm005004758>,KTlIn2Pb,In-K-Pb-Tl,10,0.0472039845401188
alex<agm004538392>,K2Tl3In4Pb,In-K-Pb-Tl,10,0.0355498210101825
alex<agm004535975>,Ba2MgBi4Au3,Au-Ba-Bi-Mg,10,0.0759242719999986
alex<agm004690414>,K3Er3TaSe8,Er-K-Se-Ta,15,0.0646525259999988
alex<agm004955147>,TbTl2AgBr6,Ag-Br-Tb-Tl,20,0.0131199965000035
alex<agm004955146>,TbTl(AgBr3)2,Ag-Br-Tb-Tl,10,0.0355602020000018
alex<agm004477784>,Cs2HgPdI6,Cs-Hg-I-Pd,10,0.0229507589999999
alex<agm004678800>,Cs3SmAg2I9,Ag-Cs-I-Sm,15,0.0441002759166662
alex<agm003290823>,Ag5Sn3,Ag-Sn,16,0.0579803624999999
alex<agm004468968>,AgSn,Ag-Sn,6,0.0885844258333325
alex<agm003298894>,Ag5Sn,Ag-Sn,6,0.0159972469444444
alex<agm003297733>,AgSn4,Ag-Sn,10,0.0454138959999999
alex<agm003300095>,Ag8Sn,Ag-Sn,9,0.0090579335185183
alex<agm001829685>,SmEr3,Er-Sm,4,0.0328635787499997
alex<agm001194569>,Sm5Er,Er-Sm,6,0.0732102824999998
alex<agm003299957>,Sm7Er,Er-Sm,8,0.0709559493749996
alex<agm003293548>,SmEr,Er-Sm,4,0.0514506799999994
alex<agm002180194>,RbCd3,Cd-Rb,8,0.0861707359090909
alex<agm003295436>,Rb2Cd,Cd-Rb,6,0.0333879825
alex<agm003299221>,Rb5Cd,Cd-Rb,12,0.0391886145833333
alex<agm002163526>,Ho4N3,Ho-N,7,0.0489314571428582
alex<agm003299923>,NdHg7,Hg-Nd,8,0.0702046099999998
alex<agm002225858>,NdHg3,Hg-Nd,4,0.0219590312499999
alex<agm003285935>,Sr13Li2,Li-Sr,15,0.0295882299545453
alex<agm003158259>,SrLi2,Li-Sr,3,0.0654899731060605
alex<agm003197956>,SrLi2,Li-Sr,6,0.0865524181060604
alex<agm003261749>,SrLi3,Li-Sr,8,0.047047415614035
alex<agm003296898>,SrLi3,Li-Sr,8,0.0290239568640349
alex<agm004464640>,SrLi,Li-Sr,6,0.0712239123295452
alex<agm003161410>,Sr2Li,Li-Sr,3,0.0212023515530299
alex<agm003453414>,Ba(ZrSe2)2,Ba-Se-Zr,14,0.0859175450000009
alex<agm003554146>,Pr4Ag3Hg,Ag-Hg-Pr,8,0.0218161074999998
alex<agm002247562>,PrAgHg,Ag-Hg-Pr,9,0.0175458855555552
alex<agm003643985>,Pr5AgHg4,Ag-Hg-Pr,10,0.004519461000001
alex<agm001226396>,Pr2DySn,Dy-Pr-Sn,4,0.0469332404999995
alex<agm001226417>,PrDy2Sn,Dy-Pr-Sn,4,0.0693931741666658
alex<agm003603452>,NaSrLi,Li-Na-Sr,6,0.0363821999246778
alex<agm001269912>,NaSrLi,Li-Na-Sr,3,0.0803075982580112
alex<agm003394597>,Na2SrLi2,Li-Na-Sr,10,0.0660253432429465
alex<agm003554649>,Na3Sr4Li,Li-Na-Sr,8,0.0538651114588231
alex<agm002695046>,NaSr2Li,Li-Na-Sr,4,0.0333092645268415
alex<agm003352361>,Na7Sr3Li2,Li-Na-Sr,12,0.039219823343565
alex<agm003386376>,Na10SrLi2,Li-Na-Sr,13,0.0386655218308416
alex<agm003580541>,Na3Sr6Li,Li-Na-Sr,20,0.0902278933337248
alex<agm002221063>,HoMgRh,Ho-Mg-Rh,9,0.009859700833334
alex<agm003367961>,Ho4Mg5Rh2,Ho-Mg-Rh,11,0.0682704862878793
alex<agm003623166>,HoMg2Rh,Ho-Mg-Rh,16,0.0545861370601494
alex<agm003180773>,LiZr2Ir,Ir-Li-Zr,4,0.0715611035416667
alex<agm003772272>,LaHo6Sc,Ho-La-Sc,8,0.0518627924999997
alex<agm003772273>,La6HoSc,Ho-La-Sc,8,0.0543074837499997
alex<agm001962339>,La2HoSc,Ho-La-Sc,4,0.0476051125000003
alex<agm001223779>,La2HoSc,Ho-La-Sc,4,0.0510172374999999
alex<agm001962340>,LaHo2Sc,Ho-La-Sc,4,0.0587654625000002
alex<agm003701870>,Ce12ZnRu7,Ce-Ru-Zn,20,0.0860844491562531
alex<agm003681169>,Ce8ZnRu5,Ce-Ru-Zn,14,0.0558039786755948
alex<agm001121308>,Ce2ZnRu,Ce-Ru-Zn,4,0.0705983689062517
alex<agm003770970>,RbTl6Pt,Pt-Rb-Tl,8,0.0336711216666669
alex<agm003381973>,Rb3(TlPt)4,Pt-Rb-Tl,11,0.0019452057954545
alex<agm003559030>,Rb3Tl4Pt,Pt-Rb-Tl,8,0.059587126118421
alex<agm003572667>,K3GaCl6,Cl-Ga-K,20,0.057013894749998
alex<agm001116633>,TiInRh2,In-Rh-Ti,4,0.024300825
alex<agm002139089>,TlSnBr3,Br-Sn-Tl,10,0.0020624550000003
alex<agm003733802>,TlSnBr4,Br-Sn-Tl,12,0.0804032093750009
alex<agm001843802>,CaNdHg,Ca-Hg-Nd,3,0.0687636929166664
alex<agm003311988>,Ca2Nd3Hg2,Ca-Hg-Nd,7,0.0871855853571426
alex<agm003480003>,Ca2NdHg5,Ca-Hg-Nd,8,0.0146348631250001
alex<agm002237318>,Sc4GeS3,Ge-S-Sc,8,0.0
alex<agm003649379>,Pr5MgHg4,Hg-Mg-Pr,10,0.0110782900000003
alex<agm003477394>,SrTl5Cd2,Cd-Sr-Tl,16,0.0872737687152771
alex<agm003456440>,Sr(TlCd2)2,Cd-Sr-Tl,7,0.0614314142063505
alex<agm003553544>,Sr4TlCd3,Cd-Sr-Tl,8,0.0450289166666655
alex<agm003175526>,SrTl2Cd,Cd-Sr-Tl,4,0.0789891290509268
alex<agm003436844>,Sr3Tl2Cd,Cd-Sr-Tl,6,0.0046745299999999
alex<agm002243831>,SrTlCd,Cd-Sr-Tl,9,0.029737053888889
alex<agm003695686>,Sr(TlCd)6,Cd-Sr-Tl,13,0.0347334692948717
alex<agm003338494>,Sr3(Tl2Cd)2,Cd-Sr-Tl,9,0.0153641316666659
alex<agm003436845>,Sr3TlCd2,Cd-Sr-Tl,6,0.0042296677777782
alex<agm003558052>,Sr3WN4,N-Sr-W,16,0.0
alex<agm003736532>,LiMnPd4,Li-Mn-Pd,6,0.0522455500000003
alex<agm003418851>,Cs3RbNa2,Cs-Na-Rb,12,0.0506994805172416
alex<agm003321062>,Cs2Rb7Na2,Cs-Na-Rb,11,0.0531648578213167
alex<agm003601243>,CsRbNa,Cs-Na-Rb,6,0.0579090901724137
alex<agm001268713>,CsRbNa,Cs-Na-Rb,3,0.0700920768390803
alex<agm003505230>,Cs6RbNa2,Cs-Na-Rb,9,0.0510281104789274
alex<agm003309040>,Cs2Rb3Na2,Cs-Na-Rb,7,0.029084758004926
alex<agm003355861>,Cs2Rb8Na3,Cs-Na-Rb,13,0.081515708806366
alex<agm003436765>,Sm3Cd2Au,Au-Cd-Sm,6,0.0451801191666674
alex<agm002169285>,CdAuO2,Au-Cd-O,8,0.057282775
alex<agm002990194>,Li(BeAu)2,Au-Be-Li,10,0.0
alex<agm003714694>,LiBeAu3,Au-Be-Li,10,0.0538118682500035
alex<agm001221781>,TmSnRu2,Ru-Sn-Tm,4,0.0
alex<agm003426864>,LaMg3Tl2,La-Mg-Tl,12,0.0664476213842442
alex<agm003433843>,La2MgTl3,La-Mg-Tl,12,0.0820710188194446
alex<agm003648043>,La5Mg4Tl,La-Mg-Tl,10,0.0470224591111114
alex<agm003430920>,La3MgTl2,La-Mg-Tl,6,0.0441468698611102
alex<agm001126616>,NdEuCd2,Cd-Eu-Nd,4,0.0075764275
alex<agm002232727>,CaCoP,Ca-Co-P,12,0.0439920559640505
alex<agm002177649>,Ca(CoP)2,Ca-Co-P,5,0.0757254719999993
alex<agm002209264>,EuGaCu,Cu-Eu-Ga,6,0.0196262174999999
alex<agm003182359>,Sr2LiPb,Li-Pb-Sr,4,0.0846862597916668
alex<agm003671100>,Sr(LiPb2)4,Li-Pb-Sr,13,0.0414659238461552
alex<agm003199405>,BaSrRh4,Ba-Rh-Sr,6,0.028343454583334
alex<agm003147361>,BaSr3Rh,Ba-Rh-Sr,10,0.0062946419999989
alex<agm003147365>,BaSr3Rh,Ba-Rh-Sr,10,0.0035442999999992
alex<agm003147360>,BaSr3Rh,Ba-Rh-Sr,10,0.011763705999999
alex<agm003755439>,Ba4SrRh,Ba-Rh-Sr,12,0.060467439294872
alex<agm003680630>,Mn5PdS8,Mn-Pd-S,14,0.0095903592857142
alex<agm003541587>,Cd(BiPb)3,Bi-Cd-Pb,14,0.0709423879591835
alex<agm003625558>,CdBiPb2,Bi-Cd-Pb,8,0.0375993917857147
alex<agm003442453>,Cd(BiPb2)2,Bi-Cd-Pb,14,0.0565092027551021
alex<agm001200546>,Cd2BiPb,Bi-Cd-Pb,4,0.068932612142857
alex<agm003665976>,CdBi4Pb7,Bi-Cd-Pb,12,0.0980798341666671
alex<agm001126144>,CdBi2Pb,Bi-Cd-Pb,4,0.0852666321428579
alex<agm003312637>,Cd3(BiPb)2,Bi-Cd-Pb,7,0.0612310738775514
alex<agm002362648>,K3PbF6,F-K-Pb,10,0.0215597934999962
alex<agm002147715>,KPbF3,F-K-Pb,10,0.0
alex<agm003577926>,KPb3F6,F-K-Pb,10,0.0834671064999961
alex<agm001143059>,Sm2IrPd,Ir-Pd-Sm,4,0.0522993692857127
alex<agm002147724>,KSnF3,F-K-Sn,10,0.0262882075000003
alex<agm003647089>,NaEr4Tl5,Er-Na-Tl,10,0.0082574329999984
alex<agm003649406>,Dy4MgHg5,Dy-Hg-Mg,10,0.0472815359999989
alex<agm001213900>,Dy2MgHg,Dy-Hg-Mg,4,0.0357301799999998
alex<agm003646877>,Sc5AlIr4,Al-Ir-Sc,10,0.0371635507142844
alex<agm003443615>,Tm2InSe4,In-Se-Tm,14,0.0560493835714286
alex<agm002381690>,Tm4InSe3,In-Se-Tm,8,0.0144987259375009
alex<agm003657333>,Pr4IrCl5,Cl-Ir-Pr,10,0.0143691906666632
alex<agm004657088>,NdSm2(DyHo2)3,Dy-Ho-Nd-Sm,12,0.0311870419444444
alex<agm004556007>,Nd2Sm2DyHo2,Dy-Ho-Nd-Sm,7,0.0412674969047603
alex<agm004569616>,Nd2Sm4Dy2Ho,Dy-Ho-Nd-Sm,9,0.0470924007407402
alex<agm004657076>,Nd3Sm(DyHo3)2,Dy-Ho-Nd-Sm,12,0.0276421904166666
alex<agm005179005>,NdSmDyHo,Dy-Ho-Nd-Sm,4,0.0350100495833336
alex<agm004561562>,Nd2Sm(DyHo2)2,Dy-Ho-Nd-Sm,9,0.0119544612962965
alex<agm004866224>,NdSm4DyHo2,Dy-Ho-Nd-Sm,8,0.0500008141666663
alex<agm004741599>,Nd2Sm2DyHo,Dy-Ho-Nd-Sm,12,0.0843635022222235
alex<agm004918432>,In4SnHgSe8,Hg-In-Se-Sn,14,0.0661307418452379
alex<agm004918275>,KY4TmS8,K-S-Tm-Y,14,0.087533226116073
alex<agm004628826>,K3Y(TmS3)2,K-S-Tm-Y,12,0.0003400825000019
alex<agm004716988>,Tm8Si3HgTe4,Hg-Si-Te-Tm,16,0.0487765021874961
alex<agm004724257>,K4Pr3AlSe8,Al-K-Pr-Se,16,0.0964900704687501
alex<agm004696762>,K3Ce3ZrS8,Ce-K-S-Zr,15,0.0106931443333371
alex<agm004635450>,K3Dy2SnTe6,Dy-K-Sn-Te,12,0.0272110452083325
alex<agm004712111>,Na4La3TiSe8,La-Na-Se-Ti,16,0.0574447156054684
alex<agm001330099>,CaCeCdIn,Ca-Cd-Ce-In,4,0.0118651449999993
alex<agm004723164>,Er3Tl4InSe8,Er-In-Se-Tl,16,0.0242690984375002
alex<agm005012097>,CeTm2CdC,C-Cd-Ce-Tm,5,0.0071113925555552
alex<agm004614328>,LaEr2(TlTe2)3,Er-La-Te-Tl,12,0.0033744966666677
alex<agm004928842>,Cs2CdPbI6,Cd-Cs-I-Pb,10,0.0453880604999992
alex<agm004939047>,Na2MgH6Ir,H-Ir-Mg-Na,10,0.0973221539999986
alex<agm004734500>,CeSm4Ho3Te8,Ce-Ho-Sm-Te,16,0.0241918099999995
alex<agm004701006>,Ce3SmHo3Te8,Ce-Ho-Sm-Te,15,0.0213694148444414
alex<agm004593385>,Cs2Hg7PbAu2,Au-Cs-Hg-Pb,12,0.0662539217151156
alex<agm004643051>,Cs3Ba2CeS6,Ba-Ce-Cs-S,12,0.07617430125
alex<agm004671274>,Cs2BaCe3S8,Ba-Ce-Cs-S,14,0.0789562887500023
alex<agm004674789>,Cs3Sr2SnBr9,Br-Cs-Sn-Sr,15,0.0271637923333338
alex<agm004653718>,Pr2Sm3Dy6Pb,Dy-Pb-Pr-Sm,12,0.0727046405555542
alex<agm004668328>,RbTl3(OsO4)2,O-Os-Rb-Tl,14,0.0568241095357153
alex<agm004874863>,RbTl(OsO4)2,O-Os-Rb-Tl,12,0.0121968966826857
alex<agm004581504>,Rb2Tl2OsO6,O-Os-Rb-Tl,11,0.0
alex<agm004673069>,Rb3TlOs2O9,O-Os-Rb-Tl,15,0.0878511003333297
alex<agm004875355>,KSr(ReO4)2,K-O-Re-Sr,12,0.0383116265972258
alex<agm004927264>,Cs2KCdF6,Cd-Cs-F-K,10,0.0002501700000001
alex<agm002304543>,Eu2GaAsO6,As-Eu-Ga-O,10,0.0623761814000012
alex<agm004722528>,Na4Tb3BiSe8,Bi-Na-Se-Tb,16,0.0029540268749999
alex<agm004637491>,Na3Tb(BiSe3)2,Bi-Na-Se-Tb,12,0.0020171083333337
alex<agm004654908>,CaPr2(Sm2Ho)3,Ca-Ho-Pr-Sm,12,0.0670474858333323
alex<agm005196018>,CaPrSmHo,Ca-Ho-Pr-Sm,4,0.0668492362499999
alex<agm004946325>,RbTb(CuI3)2,Cu-I-Rb-Tb,20,0.0755835069999997
alex<agm004518956>,Tb2Al4IrPt3,Al-Ir-Pt-Tb,10,0.0146291941249954
alex<agm004773525>,BaSi(AgO2)2,Ag-Ba-O-Si,8,0.0952841831249999
alex<agm004732219>,Na4Nd3HfTe8,Hf-Na-Nd-Te,16,0.0269025590750047
alex<agm004730973>,Nd8Te4As3C,As-C-Nd-Te,16,0.0647891970312537
alex<agm004615635>,K3Sm(TmTe3)2,K-Sm-Te-Tm,12,0.0069420024999997
alex<agm004835393>,K2SmTmTe4,K-Sm-Te-Tm,8,0.0111306337500005
alex<agm004530467>,Ba2TlAg4Pb3,Ag-Ba-Pb-Tl,10,0.0178628580833359
alex<agm004530469>,Ba2TlAg3Pb4,Ag-Ba-Pb-Tl,10,0.0142079457500008
alex<agm004572621>,Cs2Tl(AgBr3)2,Ag-Br-Cs-Tl,11,0.0427594805808091
alex<agm005051464>,CsTlAgBr4,Ag-Br-Cs-Tl,14,0.0573175750000025
alex<agm004665068>,Cs3Tl(AgBr3)2,Ag-Br-Cs-Tl,12,0.0891072468055576
alex<agm004704955>,Cs4Tl(AgBr4)3,Ag-Br-Cs-Tl,20,0.0117042379999983
alex<agm004724404>,K4TbPr3Se8,K-Pr-Se-Tb,16,0.003620428125
